x,y,z
24.236763,78.100002,-5.029333
54.107457,93.700004,-5.029187
8.496863,81.100005,-5.029118
47.048309,85.200006,-5.029078
17.119543,81.300002,-5.028931
-21.861175,74.900001,-5.028733
24.414900,81.500006,-5.028719
52.460873,89.100003,-5.028414
33.628702,85.400003,-5.028254
25.077334,78.100002,-5.027997
34.089261,85.400003,-5.027970
34.319612,85.400003,-5.027842
46.573055,85.200006,-5.027708
10.042209,77.700001,-5.027614
10.253359,77.700001,-5.027327
10.261496,81.100005,-5.027035
25.917819,78.100002,-5.026733
43.558094,85.300004,-5.026649
4.959416,77.600002,-5.026456
-6.855878,62.000000,-5.026304
5.593934,77.600002,-5.025970
32.132196,81.600004,-5.025441
6.059942,81.000006,-5.025216
-15.183038,117.100000,-5.025106
37.652475,81.600004,-5.024980
7.707527,77.600002,-5.023969
0.774746,116.900003,-5.023773
8.552226,77.600002,-5.023013
-6.565151,64.100003,-5.022741
9.185439,77.600002,-5.022241
33.819312,85.300004,-5.022220
44.211322,85.200006,-5.022075
39.359620,85.300004,-5.021865
34.739754,85.300004,-5.021727
30.332780,78.100002,-5.021650
30.543286,78.100002,-5.021489
35.661134,85.300004,-5.021393
43.741593,85.200006,-5.021178
10.028652,81.000006,-5.021114
-14.852035,117.000008,-5.021102
10.451010,77.600002,-5.020567
10.469002,81.000006,-5.020554
4.319152,77.500004,-5.020408
4.741751,77.500004,-5.020128
26.094481,78.000003,-5.019993
5.797920,77.500004,-5.019320
32.312569,81.500006,-5.019138
11.569267,81.000006,-5.019076
-6.739924,71.500003,-5.019046
32.532364,81.500006,-5.019003
6.220239,77.500004,-5.018954
51.394302,89.000005,-5.018942
6.431364,77.500004,-5.018763
-29.118821,74.900001,-5.018665
6.642465,77.500004,-5.018565
-29.926646,74.900001,-5.018088
51.143235,89.000005,-5.018047
-30.128708,74.900001,-5.017966
12.448824,81.000006,-5.017819
23.917302,81.300002,-5.017097
13.327774,81.000006,-5.016499
8.696055,80.900002,-5.016473
-13.166317,71.600002,-5.016348
-5.602242,56.200004,-5.015989
4.140683,74.300003,-5.015657
5.264742,133.700001,-5.015408
4.748363,74.300003,-5.015229
5.153395,74.300003,-5.014913
30.714455,78.000003,-5.014908
25.222704,77.900004,-5.014799
25.641870,77.900004,-5.014168
10.675929,80.900002,-5.014069
10.895746,80.900002,-5.013778
-15.514457,74.500006,-5.013616
-15.715890,74.500006,-5.013240
11.335272,80.900002,-5.013183
38.224849,81.400001,-5.013123
11.279497,77.500004,-5.012893
6.265148,80.800003,-5.012628
11.489899,77.500004,-5.012582
6.485293,80.800003,-5.012443
11.700264,77.500004,-5.012266
6.705414,80.800003,-5.012251
15.960899,81.000006,-5.012245
-6.536094,71.400005,-5.012240
6.925510,80.800003,-5.012054
34.690765,81.400001,-5.012030
7.476961,77.400005,-5.011246
8.025596,80.800003,-5.010982
16.837354,81.000006,-5.010752
24.106467,81.200004,-5.010566
34.428647,85.100001,-5.010061
43.873131,85.000002,-5.009830
8.740742,77.400005,-5.009815
8.951270,77.400005,-5.009559
29.625416,77.900004,-5.009321
-14.285907,74.400002,-5.009102
9.784207,80.800003,-5.008988
36.270916,71.800005,-5.008834
4.337414,74.200004,-5.008770
4.539702,74.200004,-5.008628
-14.496677,116.700006,-5.008508
30.885130,77.900004,-5.008336
4.944225,74.200004,-5.008324
31.095225,77.900004,-5.008202
5.348673,74.200004,-5.007997
52.729648,88.700002,-5.007898
15.065195,80.900002,-5.007516
10.634343,77.400005,-5.007333
4.518770,77.300006,-5.007315
11.101788,80.800003,-5.007286
15.284255,80.900002,-5.007155
26.236886,77.800006,-5.006823
11.054779,77.400005,-5.006732
32.671833,81.300002,-5.006560
19.244489,81.000006,-5.006536
22.439505,77.700001,-5.006399
15.270868,77.500004,-5.006395
33.110592,81.300002,-5.006337
5.993583,77.300006,-5.006187
-15.895922,74.400002,-5.006133
33.769158,81.300002,-5.006075
26.864842,77.800006,-5.005962
19.681680,81.000006,-5.005763
16.160095,80.900002,-5.005687
27.074176,77.800006,-5.005687
11.895227,77.400005,-5.005480
6.835857,77.300006,-5.005413
16.378959,80.900002,-5.005315
7.046364,77.300006,-5.005204
-16.499101,74.400002,-5.004995
7.256845,77.300006,-5.004990
-29.443821,74.700004,-5.004959
16.597782,80.900002,-5.004941
-20.139204,74.500006,-5.004831
46.590778,84.800005,-5.004774
-16.700092,74.400002,-5.004613
19.901706,77.600002,-5.004463
13.513966,80.800003,-5.003775
35.995182,85.000002,-5.003628
13.733026,80.800003,-5.003434
40.349653,81.200004,-5.003294
29.377827,77.800006,-5.003084
30.006605,77.800006,-5.002530
-0.698428,56.000000,-5.002274
36.417541,71.700001,-5.002249
14.827748,80.800003,-5.001685
25.366995,77.700001,-5.001608
36.023405,71.700001,-5.001481
38.352183,81.200004,-5.000987
-15.070914,74.300003,-5.000902
10.830566,77.300006,-5.000566
-15.271878,74.300003,-5.000530
15.041700,77.400005,-5.000302
50.720948,88.700002,-5.000263
15.702817,80.800003,-5.000237
-14.155053,116.500008,-5.000201
19.439070,80.900002,-4.999968
15.460594,77.400005,-4.999566
7.127894,80.600005,-4.999445
-6.770227,66.100001,-4.999443
-20.874900,124.500000,-4.998972
49.753436,84.500003,-4.998789
-16.276172,74.300003,-4.998648
7.964647,74.100006,-4.998557
13.059545,80.700004,-4.998254
27.875739,77.700001,-4.998212
0.453334,116.300011,-4.998001
16.507187,77.400005,-4.997696
8.883107,80.600005,-4.997625
47.901481,84.600002,-4.997445
16.716397,77.400005,-4.997318
13.934782,80.700004,-4.996899
9.540817,80.600005,-4.996856
14.153494,80.700004,-4.996552
29.758680,77.700001,-4.996276
-21.114244,74.400002,-4.996254
39.633644,81.100005,-4.996224
14.372167,80.700004,-4.996202
39.411843,81.100005,-4.995953
14.590801,80.700004,-4.995850
31.224990,77.700001,-4.995220
38.526058,81.100005,-4.995023
15.464945,80.700004,-4.994413
55.267429,98.100007,-4.994390
14.813031,77.300006,-4.994206
32.810274,81.100005,-4.994128
33.905193,81.100005,-4.993694
34.124362,81.100005,-4.993638
34.343600,81.100005,-4.993593
11.588818,74.100006,-4.993426
26.586995,77.600002,-4.993374
7.338278,80.500007,-4.993035
36.204973,74.500006,-4.993001
15.649742,77.300006,-4.992737
12.606056,80.600005,-4.992716
7.776652,80.500007,-4.992602
12.824729,80.600005,-4.992390
-16.053745,74.200004,-4.992299
7.551152,74.000001,-4.992285
-19.684684,74.300003,-4.992150
7.752538,74.000001,-4.992050
16.067873,77.300006,-4.991991
35.681260,84.800005,-4.991901
-13.814469,116.300011,-4.991887
49.455124,84.400004,-4.991882
-6.177448,63.700002,-4.991848
16.276886,77.300006,-4.991616
12.702194,77.200001,-4.991238
9.310047,80.500007,-4.990917
40.028280,81.000006,-4.990652
16.903700,77.300006,-4.990481
29.093316,77.600002,-4.990423
13.330086,77.200001,-4.990220
13.539310,77.200001,-4.989874
39.141867,81.000006,-4.989538
13.748497,77.200001,-4.989526
36.229226,77.600002,-4.989069
36.018002,77.600002,-4.988915
36.512706,71.500003,-4.988705
17.947687,77.300006,-4.988571
-0.089868,57.600003,-4.988342
-6.075012,68.400002,-4.988194
48.500735,84.400004,-4.988167
-13.486531,116.200006,-4.987860
5.528425,73.900002,-4.987577
22.144458,77.400005,-4.987433
44.168511,80.800003,-4.987407
26.344222,77.500004,-4.987225
22.561257,77.400005,-4.986707
7.548091,80.400002,-4.986618
36.359885,74.400002,-4.986573
11.773937,74.000001,-4.986363
15.838309,77.200001,-4.985906
27.595416,77.500004,-4.985597
12.267503,77.100003,-4.985432
38.511381,77.500004,-4.985304
23.394643,77.400005,-4.985287
40.422454,80.900002,-4.985144
12.476639,77.100003,-4.985104
-19.858159,74.200004,-4.985053
9.079789,80.400002,-4.984973
20.033179,77.300006,-4.984735
-30.128345,74.400002,-4.984357
39.757305,80.900002,-4.984188
13.103829,77.100003,-4.984098
-16.832902,74.100006,-4.984052
17.090429,77.200001,-4.983645
-20.857655,74.200004,-4.983190
38.872570,80.900002,-4.983138
38.651747,80.900002,-4.982914
17.507517,77.200001,-4.982883
13.939565,77.100003,-4.982713
17.716010,77.200001,-4.982501
-21.257301,74.200004,-4.982458
14.148407,77.100003,-4.982359
2.509986,123.800004,-4.982328
-21.457091,74.200004,-4.982096
49.815997,84.200007,-4.982055
14.357211,77.100003,-4.982004
-14.409396,74.000001,-4.981809
18.132892,77.200001,-4.981734
-12.881795,71.100003,-4.981669
14.565976,77.100003,-4.981644
-14.609651,74.000001,-4.981444
-14.809875,74.000001,-4.981078
0.135428,115.900004,-4.980817
43.889120,80.700004,-4.980585
0.067154,57.500005,-4.979682
11.958479,73.900002,-4.979297
12.042690,77.000004,-4.979291
8.133189,73.800004,-4.978075
12.878080,77.000004,-4.977972
20.215374,77.200001,-4.977905
44.959465,80.600005,-4.977868
37.614027,77.400005,-4.977690
-20.230725,74.100006,-4.977585
20.423460,77.200001,-4.977526
20.631519,77.200001,-4.977148
44.734016,80.600005,-4.977135
-17.010030,74.000001,-4.976945
17.276585,77.100003,-4.976809
20.839551,77.200001,-4.976771
42.322400,80.700004,-4.976601
21.047556,77.200001,-4.976396
35.714605,77.400005,-4.975917
31.313273,77.400005,-4.975820
44.283885,80.600005,-4.975732
-13.136420,115.900004,-4.975242
52.623951,88.100004,-4.975084
21.879345,77.200001,-4.974912
5.714273,73.700005,-4.973900
11.341649,73.800004,-4.973529
27.108172,77.300006,-4.973248
35.626701,71.300006,-4.973223
19.357644,77.100003,-4.972982
38.624018,77.300006,-4.972775
-19.206262,74.000001,-4.972748
35.856357,74.200004,-4.972638
19.565573,77.100003,-4.972599
-11.818980,68.300003,-4.972263
27.940285,77.300006,-4.972239
38.200134,77.300006,-4.972120
37.776855,77.300006,-4.971530
-12.810020,115.800011,-4.971204
42.492849,80.600005,-4.970944
36.931980,77.300006,-4.970536
-20.402782,74.000001,-4.970496
36.721092,77.300006,-4.970326
42.047271,80.600005,-4.969943
21.228006,77.100003,-4.969577
41.824782,80.600005,-4.969469
31.481436,77.300006,-4.969287
21.435696,77.100003,-4.969205
41.602486,80.600005,-4.969015
43.556416,80.500007,-4.967614
11.126266,73.700005,-4.967105
6.107534,73.600006,-4.966780
6.308006,73.600006,-4.966585
27.280843,77.200001,-4.966553
37.939274,77.200001,-4.965385
28.735456,77.200001,-4.964906
53.069156,83.600003,-4.964881
52.755296,87.900007,-4.964875
12.525637,73.700005,-4.964821
37.305820,77.200001,-4.964571
12.725408,73.700005,-4.964482
37.094942,77.200001,-4.964331
-30.206862,74.100006,-4.964158
36.252728,77.200001,-4.963519
-20.574279,73.900002,-4.963410
-17.163329,73.800004,-4.963114
-22.665276,71.100003,-4.963031
-12.473329,115.600002,-4.962866
37.788951,74.000001,-4.962530
21.615288,77.000004,-4.962391
0.223241,57.300001,-4.962356
37.178597,74.000001,-4.961367
36.504257,71.100003,-4.961221
-5.621660,63.300002,-4.961131
36.975461,74.000001,-4.961014
10.711585,73.600006,-4.960985
-5.966346,63.300002,-4.960717
10.911394,73.600006,-4.960677
19.100007,76.900005,-4.960464
-6.310947,63.300002,-4.960281
5.899012,73.500001,-4.960220
36.366951,74.000001,-4.960052
-0.180138,115.400004,-4.959329
35.557556,74.000001,-4.958992
-12.148203,115.500009,-4.958816
7.300078,73.500001,-4.958780
35.355535,74.000001,-4.958766
12.109539,73.600006,-4.958754
35.153633,74.000001,-4.958553
12.309108,73.600006,-4.958421
-28.968397,74.000001,-4.958205
44.343156,80.300003,-4.957899
29.737970,74.000001,-4.957687
-0.540794,55.500001,-4.957638
12.907606,73.600006,-4.957404
36.415866,77.100003,-4.957271
-22.060250,71.000004,-4.957033
8.899727,73.500001,-4.956816
20.716631,73.800004,-4.956379
41.277692,80.400002,-4.956249
37.941393,73.900002,-4.956245
-22.824436,71.000004,-4.955731
37.534550,73.900002,-4.955419
10.098216,73.500001,-4.955141
37.331375,73.900002,-4.955032
10.297853,73.500001,-4.954846
-10.995790,65.600002,-4.954793
43.225053,80.300003,-4.954667
10.497458,73.500001,-4.954547
36.722785,73.900002,-4.953973
36.520225,73.900002,-4.953653
-13.192280,70.700002,-4.952941
6.490769,73.400003,-4.952889
28.453693,77.000004,-4.952257
7.090339,73.400003,-4.952256
29.897192,73.900002,-4.950876
8.288778,73.400003,-4.950846
-21.647574,70.900005,-4.950724
-11.813328,115.300000,-4.950467
-21.838382,70.900005,-4.950386
-27.219784,71.000004,-4.949908
9.087173,73.400003,-4.949805
32.399160,77.000004,-4.949629
33.023864,77.000004,-4.949532
-4.777043,53.800005,-4.949062
9.885079,73.400003,-4.948689
44.904879,80.100006,-4.947739
22.593118,76.800001,-4.947694
49.698851,83.600003,-4.947584
42.503959,80.200005,-4.946801
46.198842,80.000001,-4.946536
-11.489474,115.200007,-4.946405
28.002697,76.900005,-4.946275
28.209704,76.900005,-4.946047
6.681535,73.300004,-4.945936
27.867207,73.800004,-4.945692
28.066000,73.800004,-4.945503
47.627118,83.700001,-4.945096
4.830306,131.800008,-4.944227
8.676198,73.300004,-4.943591
13.071418,73.400003,-4.943588
-6.760056,67.800003,-4.943586
31.526127,76.900005,-4.943478
20.462249,73.600006,-4.943313
38.041839,73.700005,-4.943270
42.141771,76.700002,-4.943226
32.564983,76.900005,-4.943158
33.681190,70.900005,-4.942853
-22.188625,70.800000,-4.942738
37.327689,70.800000,-4.942669
-17.291988,73.500001,-4.942559
41.927931,76.700002,-4.942558
-22.379138,70.800000,-4.942412
45.073125,80.000001,-4.942334
9.672455,73.300004,-4.942232
-28.519589,70.900005,-4.941924
42.895037,80.100006,-4.941742
46.366835,79.900002,-4.941262
21.849522,73.600006,-4.940796
36.545375,70.800000,-4.940727
-4.225331,50.700003,-4.940275
-0.387990,55.300003,-4.939792
-18.878327,73.500001,-4.939526
27.630952,73.700005,-4.939187
6.871732,73.200005,-4.938978
16.963060,70.600003,-4.938595
34.810159,73.700005,-4.938255
17.153575,70.600003,-4.938216
34.408584,73.700005,-4.937904
29.418594,73.700005,-4.937709
38.396445,73.600006,-4.937492
3.917636,70.300001,-4.937255
35.228920,76.800001,-4.937219
-30.441803,73.700005,-4.937188
8.465292,73.200005,-4.937104
38.193244,73.600006,-4.937018
32.107443,76.800001,-4.936826
32.730326,76.800001,-4.936697
13.252190,73.300004,-4.936507
0.377573,57.000005,-4.936362
-26.761630,70.800000,-4.936329
37.470716,70.700002,-4.936219
13.450736,73.300004,-4.936158
-26.952353,70.800000,-4.936142
9.261392,73.200005,-4.936047
17.239968,73.400003,-4.935889
13.649245,73.300004,-4.935805
-27.333891,70.800000,-4.935794
33.440611,70.800000,-4.935683
41.659939,76.600003,-4.935469
-17.466590,73.400003,-4.935456
37.079403,70.700002,-4.935176
-28.288350,70.800000,-4.935071
42.619610,80.000001,-4.935009
-28.670418,70.800000,-4.934845
36.884013,70.700002,-4.934681
-22.918217,70.700002,-4.934477
21.621975,73.500001,-4.934435
22.946668,76.600003,-4.934106
16.313961,67.900002,-4.934106
-11.146721,114.900005,-4.933750
22.017677,73.500001,-4.933735
16.497189,67.900002,-4.933729
-0.492545,114.800000,-4.933536
56.170034,96.800005,-4.933258
-5.790602,65.200001,-4.932444
36.040261,68.000001,-4.932195
34.562355,73.600006,-4.931372
40.852067,80.000001,-4.931175
-20.795849,70.600003,-4.931156
34.161547,73.600006,-4.931050
35.132945,70.700002,-4.931036
42.245412,76.500005,-4.931023
-0.236704,55.200005,-4.930872
29.974467,73.600006,-4.930676
-30.201739,73.600006,-4.930570
39.749557,76.600003,-4.930547
-21.365963,70.600003,-4.930115
39.538273,76.600003,-4.930093
16.820660,73.300004,-4.929921
-26.343000,70.700002,-4.929751
-10.824418,114.800000,-4.929676
39.327177,76.600003,-4.929658
-5.757400,62.900001,-4.929578
-26.533401,70.700002,-4.929550
17.018588,73.300004,-4.929543
20.802027,73.400003,-4.929152
33.779085,70.700002,-4.929122
9.447417,73.100001,-4.929028
-5.926114,53.600001,-4.928917
13.828829,73.200005,-4.928718
-17.640620,73.300004,-4.928353
47.691101,83.400005,-4.928207
-29.393566,70.700002,-4.927538
36.636907,70.600003,-4.927227
-23.265703,70.600003,-4.926885
-18.629308,73.300004,-4.926462
-24.025504,70.600003,-4.925717
-10.502621,114.700007,-4.925596
-4.333861,52.000004,-4.925409
28.149930,73.500001,-4.925219
39.908856,76.500005,-4.924580
28.942326,73.500001,-4.924578
40.683797,73.300004,-4.924530
29.140523,73.500001,-4.924439
35.799244,67.900002,-4.924409
31.609976,76.600003,-4.924108
20.928887,70.500004,-4.923872
40.142092,79.900002,-4.923869
40.478963,73.300004,-4.923822
-20.956177,70.500004,-4.923822
16.600025,73.200005,-4.923572
20.181389,73.300004,-4.923531
18.127459,76.300001,-4.923277
40.274355,73.300004,-4.923134
37.560105,70.500004,-4.922805
-33.373824,70.600003,-4.921768
38.434267,76.500005,-4.921659
14.007834,73.100001,-4.921629
22.681111,76.400006,-4.921572
33.153737,70.600003,-4.921556
-10.181328,114.600003,-4.921510
14.205696,73.100001,-4.921272
-28.018007,70.600003,-4.921256
-17.814082,73.200005,-4.921252
-18.651073,70.400006,-4.921172
-11.881042,67.600006,-4.920965
-28.779995,70.600003,-4.920806
-23.043069,70.500004,-4.920210
42.348155,76.300001,-4.918836
36.122179,67.800003,-4.918239
16.701244,70.300001,-4.917985
38.442490,73.300004,-4.917856
31.775337,76.500005,-4.917606
16.182411,73.100001,-4.917595
-9.860543,114.500010,-4.917419
33.430728,76.500005,-4.917395
33.223554,76.500005,-4.917384
33.016452,76.500005,-4.917382
16.379894,73.100001,-4.917220
17.270362,70.300001,-4.916856
-21.115951,70.400006,-4.916492
34.454197,70.500004,-4.916176
4.091766,70.000005,-4.916053
34.261340,70.500004,-4.915904
40.015307,73.200005,-4.915753
-4.466842,51.900005,-4.915749
17.366828,73.100001,-4.915338
5.045755,70.000005,-4.915296
-10.009254,60.700005,-4.915204
5.236499,70.000005,-4.915126
39.811420,73.200005,-4.915107
5.427223,70.000005,-4.914952
-27.408078,70.500004,-4.914719
21.336654,73.200005,-4.914647
-18.435092,70.300001,-4.914553
14.383818,73.000002,-4.914179
14.581342,73.000002,-4.913818
-28.929573,70.500004,-4.913747
-29.119968,70.500004,-4.913668
-29.500923,70.500004,-4.913540
14.778829,73.000002,-4.913455
22.124833,73.200005,-4.913253
49.578658,83.000004,-4.913125
42.505825,76.200002,-4.913116
14.976281,73.000002,-4.913090
-0.085808,55.000001,-4.913013
40.982065,73.100001,-4.912572
40.015346,76.300001,-4.912193
-23.768032,70.400006,-4.912047
40.777305,73.100001,-4.911822
28.270838,73.300004,-4.911644
16.606694,67.600006,-4.911556
-24.146865,70.400006,-4.911486
28.665957,73.300004,-4.911325
46.301320,79.400003,-4.911269
15.963024,73.000002,-4.911241
-24.336293,70.400006,-4.911214
-24.525727,70.400006,-4.910948
-24.715170,70.400006,-4.910687
25.783864,67.800003,-4.910586
2.140521,122.000003,-4.909933
21.058746,70.300001,-4.909557
37.648571,70.300001,-4.909406
41.230392,76.200002,-4.909074
20.913857,73.100001,-4.908645
26.583168,70.400006,-4.908467
33.827963,70.400006,-4.908433
21.110690,73.100001,-4.908288
46.801594,75.800002,-4.907935
39.553642,73.100001,-4.907768
5.609901,69.900006,-4.907750
5.800311,69.900006,-4.907563
-27.748790,70.400006,-4.907451
-17.962363,73.000002,-4.907428
42.663181,76.100004,-4.907416
18.327880,73.000002,-4.906729
-18.356191,73.000002,-4.906675
34.200102,67.700005,-4.906314
-0.664726,53.300005,-4.906282
15.152912,72.900003,-4.905993
34.014088,67.700005,-4.905944
27.246371,73.200005,-4.905882
-23.355982,70.300001,-4.905652
16.035677,67.500001,-4.905413
34.792203,76.300001,-4.904964
38.539782,73.100001,-4.904945
15.744148,72.900003,-4.904886
28.429541,73.200005,-4.904780
-9.523588,114.200008,-4.904732
12.655233,70.000005,-4.904647
33.550045,76.300001,-4.904564
-9.662653,58.600003,-4.904523
12.844835,70.000005,-4.904300
13.034405,70.000005,-4.903952
-20.489034,70.200002,-4.903567
38.911989,76.200002,-4.903501
-0.800973,114.100003,-4.903441
34.741464,70.300001,-4.902819
49.695462,82.800007,-4.902360
-26.004660,70.300001,-4.902067
26.356059,70.300001,-4.901688
-5.747974,53.300005,-4.901564
4.841121,69.800001,-4.901415
26.734778,70.300001,-4.901308
-4.328949,50.300002,-4.901112
-27.519831,70.300001,-4.900623
10.931652,69.900006,-4.900618
-18.134417,72.900003,-4.900330
11.121283,69.900006,-4.900299
-18.760514,70.100003,-4.899831
22.260851,73.000002,-4.899489
38.712487,70.100003,-4.899250
15.328969,72.800004,-4.898896
15.525778,72.800004,-4.898527
19.488825,70.100003,-4.898420
12.258387,69.900006,-4.898323
12.447787,69.900006,-4.897983
19.678438,72.900003,-4.897397
19.874860,72.900003,-4.897030
-4.590385,51.700002,-4.896613
-13.232265,69.900006,-4.896545
-24.833870,70.200002,-4.896482
-9.196298,114.000010,-4.896332
25.525698,67.600006,-4.896285
46.896368,75.600004,-4.896249
-25.022796,70.200002,-4.896234
-25.400692,70.200002,-4.895758
40.910965,76.000005,-4.895589
34.499747,70.200002,-4.895543
3.556232,67.100000,-4.895523
17.466426,67.400002,-4.895162
0.063998,54.800004,-4.895148
17.574312,70.000005,-4.895125
4.264244,69.700003,-4.894845
17.648122,67.400002,-4.894792
17.763096,70.000005,-4.894751
4.644222,69.700003,-4.894550
25.599957,73.000002,-4.894345
25.796404,73.000002,-4.894090
-18.167721,70.000005,-4.893952
40.327248,79.400003,-4.893797
46.460229,75.600004,-4.893750
44.844726,79.200006,-4.893697
-4.868595,53.200001,-4.893669
18.081303,72.800004,-4.893662
46.350470,79.100001,-4.893661
32.774684,70.200002,-4.893504
40.108979,79.400003,-4.893418
5.973559,69.700003,-4.893330
41.018033,72.800004,-4.893179
11.294701,69.800001,-4.892968
38.852897,70.000005,-4.892967
26.975366,73.000002,-4.892687
-5.592471,53.200001,-4.892598
-18.922380,70.000005,-4.892473
52.067423,82.400006,-4.892213
34.284684,67.500001,-4.892206
38.636166,72.900003,-4.892050
19.272456,70.000005,-4.891795
33.668360,76.100004,-4.891744
12.051685,69.800001,-4.891652
38.461843,70.000005,-4.891576
-23.478138,70.100003,-4.891403
-4.457010,50.200003,-4.891177
19.649568,70.000005,-4.891070
-4.593660,50.200003,-4.890979
29.927188,73.000002,-4.890388
16.417533,69.900006,-4.890378
8.439348,69.700003,-4.890357
-30.349857,73.000002,-4.890225
23.995754,72.900003,-4.889891
38.391829,76.000005,-4.889854
36.096063,67.400002,-4.889790
13.186160,69.800001,-4.889591
52.657783,86.500007,-4.889157
-25.175828,70.100003,-4.889018
42.707545,75.800002,-4.888836
25.851637,67.500001,-4.888681
17.360665,69.900006,-4.888505
17.259060,67.300004,-4.888270
-8.870063,113.800001,-4.887926
33.875316,70.100003,-4.887757
4.447851,69.600004,-4.887678
35.349172,67.400002,-4.887637
17.926206,69.900006,-4.887386
48.652631,78.800005,-4.887177
25.957251,72.900003,-4.887136
39.188978,72.800004,-4.887026
18.114668,69.900006,-4.887014
40.015474,75.900006,-4.886944
10.711251,69.700003,-4.886909
-32.946402,70.100003,-4.886727
38.992980,69.900006,-4.886704
38.986841,72.800004,-4.886444
14.694019,67.200005,-4.886210
18.448623,72.700006,-4.886190
6.154539,69.600004,-4.886112
38.784900,72.800004,-4.885883
22.395782,72.800004,-4.885730
18.868265,69.900006,-4.885537
19.056606,69.900006,-4.885171
-19.083689,69.900006,-4.885119
46.990356,75.400001,-4.884585
-8.242512,113.700008,-4.883982
38.211980,69.900006,-4.883924
33.678308,67.400002,-4.883852
45.398453,79.000002,-4.883828
-8.552406,113.700008,-4.883809
38.549975,75.900006,-4.883800
23.571107,72.800004,-4.883794
16.205600,69.800001,-4.883755
51.526189,82.300001,-4.883563
23.766974,72.800004,-4.883486
46.457127,78.900003,-4.882259
48.818064,78.700006,-4.882233
13.039018,67.100000,-4.882195
16.689715,67.200005,-4.882121
37.628460,69.900006,-4.882056
13.220605,67.100000,-4.881840
-25.705212,70.000005,-4.881362
17.443982,72.600001,-4.881342
13.921833,69.700003,-4.881166
-4.720873,50.100005,-4.881035
26.055074,70.000005,-4.880971
10.318086,69.600004,-4.880512
39.132726,69.800001,-4.880460
13.946629,67.100000,-4.880401
26.809287,70.000005,-4.880216
14.128056,67.100000,-4.880037
17.776890,67.200005,-4.879899
49.690887,82.400006,-4.879770
48.364103,78.700006,-4.879746
14.309452,67.100000,-4.879672
18.276921,69.800001,-4.879652
14.490817,67.100000,-4.879306
18.653177,69.800001,-4.878914
18.320157,67.200005,-4.878803
22.560655,72.700006,-4.878687
14.853457,67.100000,-4.878569
18.501203,67.200005,-4.878440
15.034729,67.100000,-4.878200
46.846339,78.800005,-4.878084
11.828499,69.600004,-4.877969
50.062144,78.500003,-4.877962
-19.244431,69.800001,-4.877765
19.401819,72.600001,-4.877612
-4.712823,51.500005,-4.877474
15.397185,67.100000,-4.877459
48.983309,78.600001,-4.877314
33.592165,72.800004,-4.877314
0.212713,54.600000,-4.877277
15.994178,69.700003,-4.877130
15.578370,67.100000,-4.877088
46.622127,78.800005,-4.877064
18.573175,75.600004,-4.876982
30.041784,72.800004,-4.876908
19.781412,69.800001,-4.876738
15.759525,67.100000,-4.876716
37.962875,69.800001,-4.876295
8.604079,69.500005,-4.876062
40.539303,75.700003,-4.875686
37.768644,69.800001,-4.875673
-7.918632,113.500011,-4.875557
20.533179,69.800001,-4.875328
12.838238,67.000002,-4.875271
-4.994559,53.000003,-4.875068
40.119591,75.700003,-4.874588
13.713537,69.600004,-4.874520
16.845869,67.100000,-4.874485
-5.427252,53.000003,-4.874428
13.382186,67.000002,-4.874208
17.026831,67.100000,-4.874113
9.925880,69.500005,-4.874099
13.563436,67.000002,-4.873849
14.090146,69.600004,-4.873803
10.114586,69.500005,-4.873801
13.744657,67.000002,-4.873490
-1.105576,113.400006,-4.873338
42.426291,72.400004,-4.873227
10.491904,69.500005,-4.873195
26.668778,72.700006,-4.872796
35.058546,67.200005,-4.872644
18.593369,72.500002,-4.872375
-32.281488,69.900006,-4.872317
40.392217,69.600004,-4.872316
18.438606,69.700003,-4.872292
42.221129,72.400004,-4.872278
28.090218,69.900006,-4.872238
-32.091382,69.900006,-4.872188
47.895262,75.100005,-4.872007
-29.438791,69.900006,-4.871674
11.434641,69.500005,-4.871615
42.016253,72.400004,-4.871354
11.623088,69.500005,-4.871289
15.595269,69.600004,-4.870876
34.317240,67.200005,-4.870864
23.311016,72.600001,-4.870689
47.676077,75.100005,-4.870576
15.193297,67.000002,-4.870561
15.783264,69.600004,-4.870504
-19.404614,69.700003,-4.870416
49.769580,78.400004,-4.870319
30.196890,72.700006,-4.870138
30.393323,72.700006,-4.870076
-11.939277,66.900003,-4.869671
8.214321,69.400001,-4.869566
-0.515437,52.900004,-4.869488
8.780344,69.400001,-4.868779
40.276068,75.600004,-4.868687
13.317637,69.500005,-4.868225
39.411250,69.600004,-4.868031
13.505752,69.500005,-4.867872
25.264329,72.600001,-4.867788
9.534632,69.400001,-4.867667
-25.443855,69.800001,-4.867635
17.591301,72.400004,-4.867521
9.723129,69.400001,-4.867378
39.215806,69.600004,-4.867243
25.792676,69.800001,-4.867232
17.786641,72.400004,-4.867147
25.917831,67.200005,-4.866787
47.020972,75.100005,-4.866463
14.257886,69.500005,-4.866441
-17.876256,69.600004,-4.866356
40.530872,69.500005,-4.866242
49.085781,78.400004,-4.866214
14.445834,69.500005,-4.866078
-5.273072,52.900004,-4.865449
27.861723,69.800001,-4.865384
17.904554,67.000002,-4.865010
6.316721,69.300002,-4.864851
18.085106,67.000002,-4.864645
-29.963055,69.800001,-4.864625
15.197314,69.500005,-4.864615
19.153248,72.400004,-4.864544
